,p1_len,p2_len,p1_len_bin,p2_len_bin,pair_len,pair_bin,y_hat,label,model_name,tp,fp,tn,fn,t,f
5767,327,182,350,200,327,350,0.6720343828201294,1.0,proteinbert_random,1,0,0,0,1,0
5768,441,390,450,400,441,450,0.3910659849643707,0.0,proteinbert_random,0,0,1,0,1,0
5769,828,103,850,150,828,850,0.685114324092865,0.0,proteinbert_random,0,1,0,0,0,1
5770,444,424,450,450,444,450,0.023363871499896,0.0,proteinbert_random,0,0,1,0,1,0
5771,972,225,1000,250,972,1000,0.3794757127761841,1.0,proteinbert_random,0,0,0,1,0,1
5772,758,327,800,350,758,800,0.0473449230194091,0.0,proteinbert_random,0,0,1,0,1,0
5773,268,542,300,550,542,550,0.5693823099136353,0.0,proteinbert_random,0,1,0,0,0,1
5774,522,424,550,450,522,550,0.6732742786407471,1.0,proteinbert_random,1,0,0,0,1,0
5775,102,1298,150,1300,1298,1300,0.7719317674636841,1.0,proteinbert_random,1,0,0,0,1,0
5776,157,154,200,200,157,200,0.8672893047332764,1.0,proteinbert_random,1,0,0,0,1,0
5777,800,464,800,500,800,800,0.8045749664306641,1.0,proteinbert_random,1,0,0,0,1,0
5778,402,1378,450,1400,1378,1400,0.5942532420158386,0.0,proteinbert_random,0,1,0,0,0,1
5779,1227,2136,1250,2150,2136,2150,0.7922192215919495,1.0,proteinbert_random,1,0,0,0,1,0
5780,1304,895,1350,900,1304,1350,0.7078512907028198,1.0,proteinbert_random,1,0,0,0,1,0
5781,243,132,250,150,243,250,0.5577171444892883,0.0,proteinbert_random,0,1,0,0,0,1
5782,237,473,250,500,473,500,0.1088056340813636,0.0,proteinbert_random,0,0,1,0,1,0
5783,200,2210,200,2250,2210,2250,0.3661426603794098,1.0,proteinbert_random,0,0,0,1,0,1
5784,913,564,950,600,913,950,0.6281680464744568,1.0,proteinbert_random,1,0,0,0,1,0
5785,287,1154,300,1200,1154,1200,0.5257912278175354,0.0,proteinbert_random,0,1,0,0,0,1
5786,546,600,550,600,600,600,0.5039582848548889,1.0,proteinbert_random,1,0,0,0,1,0
5787,270,178,300,200,270,300,0.631493091583252,1.0,proteinbert_random,1,0,0,0,1,0
5788,380,1748,400,1750,1748,1750,0.3201541900634765,1.0,proteinbert_random,0,0,0,1,0,1
5789,579,1049,600,1050,1049,1050,0.092544138431549,0.0,proteinbert_random,0,0,1,0,1,0
5790,255,364,300,400,364,400,0.1122011318802833,0.0,proteinbert_random,0,0,1,0,1,0
5791,102,559,150,600,559,600,0.5699764490127563,1.0,proteinbert_random,1,0,0,0,1,0
5792,202,1848,250,1850,1848,1850,0.148966759443283,0.0,proteinbert_random,0,0,1,0,1,0
5793,895,424,900,450,895,900,0.8171899914741516,1.0,proteinbert_random,1,0,0,0,1,0
5794,382,894,400,900,894,900,0.5401958227157593,0.0,proteinbert_random,0,1,0,0,0,1
5795,824,294,850,300,824,850,0.411515474319458,1.0,proteinbert_random,0,0,0,1,0,1
5796,2210,464,2250,500,2210,2250,0.4594063758850097,1.0,proteinbert_random,0,0,0,1,0,1
5797,168,529,200,550,529,550,0.6092438697814941,1.0,proteinbert_random,1,0,0,0,1,0
5798,99,336,100,350,336,350,0.4243613183498382,0.0,proteinbert_random,0,0,1,0,1,0
5799,1133,442,1150,450,1133,1150,0.5485288500785828,0.0,proteinbert_random,0,1,0,0,0,1
5800,210,58,250,100,210,250,0.8747770190238953,1.0,proteinbert_random,1,0,0,0,1,0
5801,274,578,300,600,578,600,0.6587576270103455,0.0,proteinbert_random,0,1,0,0,0,1
5802,773,461,800,500,773,800,0.0132297603413462,0.0,proteinbert_random,0,0,1,0,1,0
5803,1058,725,1100,750,1058,1100,0.6214447021484375,0.0,proteinbert_random,0,1,0,0,0,1
5804,69,84,100,100,84,100,0.8935190439224243,1.0,proteinbert_random,1,0,0,0,1,0
5805,566,580,600,600,580,600,0.7071585655212402,0.0,proteinbert_random,0,1,0,0,0,1
5806,67,64,100,100,67,100,0.7035825252532959,1.0,proteinbert_random,1,0,0,0,1,0
5807,668,437,700,450,668,700,0.0189540907740592,0.0,proteinbert_random,0,0,1,0,1,0
5808,941,424,950,450,941,950,0.7798776626586914,1.0,proteinbert_random,1,0,0,0,1,0
5809,1161,1085,1200,1100,1161,1200,0.0245972331613302,0.0,proteinbert_random,0,0,1,0,1,0
5810,69,128,100,150,128,150,0.963400900363922,1.0,proteinbert_random,1,0,0,0,1,0
5811,124,71,150,100,124,150,0.9278568625450134,1.0,proteinbert_random,1,0,0,0,1,0
5812,553,69,600,100,553,600,0.9474892020225524,1.0,proteinbert_random,1,0,0,0,1,0
5813,401,417,450,450,417,450,0.0804564505815506,0.0,proteinbert_random,0,0,1,0,1,0
5814,484,2997,500,3000,2997,3000,0.5298249125480652,0.0,proteinbert_random,0,1,0,0,0,1
5815,505,464,550,500,505,550,0.5076404809951782,0.0,proteinbert_random,0,1,0,0,0,1
5816,95,96,100,100,96,100,0.9524936676025392,1.0,proteinbert_random,1,0,0,0,1,0
5817,1227,972,1250,1000,1227,1250,0.611956775188446,1.0,proteinbert_random,1,0,0,0,1,0
5818,1194,2701,1200,2750,2701,2750,0.0191477984189987,0.0,proteinbert_random,0,0,1,0,1,0
5819,482,826,500,850,826,850,0.5032610297203064,1.0,proteinbert_random,1,0,0,0,1,0
5820,371,351,400,400,371,400,0.2177502512931823,1.0,proteinbert_random,0,0,0,1,0,1
5821,418,815,450,850,815,850,0.0736751779913902,0.0,proteinbert_random,0,0,1,0,1,0
5822,1988,261,2000,300,1988,2000,0.1527575403451919,0.0,proteinbert_random,0,0,1,0,1,0
5823,453,216,500,250,453,500,0.7367551326751709,1.0,proteinbert_random,1,0,0,0,1,0
5824,261,365,300,400,365,400,0.600138247013092,1.0,proteinbert_random,1,0,0,0,1,0
5825,334,418,350,450,418,450,0.5343272686004639,0.0,proteinbert_random,0,1,0,0,0,1
5826,103,464,150,500,464,500,0.7475289106369019,1.0,proteinbert_random,1,0,0,0,1,0
5827,86,941,100,950,941,950,0.8450056910514832,1.0,proteinbert_random,1,0,0,0,1,0
5828,1276,350,1300,350,1276,1300,0.37406986951828,0.0,proteinbert_random,0,0,1,0,1,0
5829,1041,439,1050,450,1041,1050,0.7843226790428162,1.0,proteinbert_random,1,0,0,0,1,0
5830,1873,176,1900,200,1873,1900,0.059436559677124,0.0,proteinbert_random,0,0,1,0,1,0
5831,539,154,550,200,539,550,0.930123209953308,1.0,proteinbert_random,1,0,0,0,1,0
5832,790,257,800,300,790,800,0.6899309754371643,1.0,proteinbert_random,1,0,0,0,1,0
5833,95,86,100,100,95,100,0.9479402899742126,1.0,proteinbert_random,1,0,0,0,1,0
5834,1032,237,1050,250,1032,1050,0.7097263932228088,1.0,proteinbert_random,1,0,0,0,1,0
5835,359,392,400,400,392,400,0.6224685907363892,0.0,proteinbert_random,0,1,0,0,0,1
5836,808,719,850,750,808,850,0.5887556672096252,1.0,proteinbert_random,1,0,0,0,1,0
5837,536,218,550,250,536,550,0.2245919406414032,0.0,proteinbert_random,0,0,1,0,1,0
5838,173,280,200,300,280,300,0.293762058019638,0.0,proteinbert_random,0,0,1,0,1,0
5839,380,749,400,750,749,750,0.3029081523418426,0.0,proteinbert_random,0,0,1,0,1,0
5840,1977,225,2000,250,1977,2000,0.024302065372467,0.0,proteinbert_random,0,0,1,0,1,0
5841,1670,1235,1700,1250,1670,1700,0.5952772498130798,0.0,proteinbert_random,0,1,0,0,0,1
5842,352,218,400,250,352,400,0.6949543952941895,1.0,proteinbert_random,1,0,0,0,1,0
5843,128,322,150,350,322,350,0.811164379119873,1.0,proteinbert_random,1,0,0,0,1,0
5844,461,795,500,800,795,800,0.4107451140880584,0.0,proteinbert_random,0,0,1,0,1,0
5845,388,501,400,550,501,550,0.6917160153388977,1.0,proteinbert_random,1,0,0,0,1,0
5846,369,367,400,400,369,400,0.6696689128875732,1.0,proteinbert_random,1,0,0,0,1,0
5847,107,107,150,150,107,150,0.5663430690765381,1.0,proteinbert_random,1,0,0,0,1,0
5848,2177,178,2200,200,2177,2200,0.5512859225273132,1.0,proteinbert_random,1,0,0,0,1,0
5849,96,424,100,450,424,450,0.5334722995758057,1.0,proteinbert_random,1,0,0,0,1,0
5850,420,464,450,500,464,500,0.0690367743372917,0.0,proteinbert_random,0,0,1,0,1,0
5851,148,513,150,550,513,550,0.7063788175582886,1.0,proteinbert_random,1,0,0,0,1,0
5852,148,358,150,400,358,400,0.028230108320713,0.0,proteinbert_random,0,0,1,0,1,0
5853,426,406,450,450,426,450,0.529632031917572,1.0,proteinbert_random,1,0,0,0,1,0
5854,1099,1085,1100,1100,1099,1100,0.5028092265129089,1.0,proteinbert_random,1,0,0,0,1,0
5855,180,495,200,500,495,500,0.1324890851974487,0.0,proteinbert_random,0,0,1,0,1,0
5856,165,711,200,750,711,750,0.2911935746669769,0.0,proteinbert_random,0,0,1,0,1,0
5857,333,385,350,400,385,400,0.0301280040293931,0.0,proteinbert_random,0,0,1,0,1,0
5858,1054,425,1100,450,1054,1100,0.7866149544715881,1.0,proteinbert_random,1,0,0,0,1,0
5859,380,770,400,800,770,800,0.4873372316360473,1.0,proteinbert_random,0,0,0,1,0,1
5860,414,352,450,400,414,450,0.4876687824726105,1.0,proteinbert_random,0,0,0,1,0,1
5861,725,298,750,300,725,750,0.5678994059562683,0.0,proteinbert_random,0,1,0,0,0,1
5862,471,345,500,350,471,500,0.5626387000083923,0.0,proteinbert_random,0,1,0,0,0,1
5863,495,797,500,800,797,800,0.5717565417289734,1.0,proteinbert_random,1,0,0,0,1,0
5864,974,390,1000,400,974,1000,0.6329619884490967,0.0,proteinbert_random,0,1,0,0,0,1
5865,2098,782,2100,800,2098,2100,0.5679052472114563,1.0,proteinbert_random,1,0,0,0,1,0
5866,780,927,800,950,927,950,0.0511326380074024,0.0,proteinbert_random,0,0,1,0,1,0
5867,956,770,1000,800,956,1000,0.5181936621665955,1.0,proteinbert_random,1,0,0,0,1,0
5868,274,149,300,150,274,300,0.1894231289625167,0.0,proteinbert_random,0,0,1,0,1,0
5869,105,437,150,450,437,450,0.2885980010032654,0.0,proteinbert_random,0,0,1,0,1,0
5870,108,977,150,1000,977,1000,0.3427662551403045,0.0,proteinbert_random,0,0,1,0,1,0
5871,814,564,850,600,814,850,0.6566304564476013,1.0,proteinbert_random,1,0,0,0,1,0
5872,159,772,200,800,772,800,0.1538246572017669,0.0,proteinbert_random,0,0,1,0,1,0
5873,436,391,450,400,436,450,0.6187968254089355,0.0,proteinbert_random,0,1,0,0,0,1
5874,357,557,400,600,557,600,0.6405320167541504,0.0,proteinbert_random,0,1,0,0,0,1
5875,85,496,100,500,496,500,0.9234218597412108,1.0,proteinbert_random,1,0,0,0,1,0
5876,474,397,500,400,474,500,0.631585419178009,1.0,proteinbert_random,1,0,0,0,1,0
5877,1041,424,1050,450,1041,1050,0.7575424909591675,1.0,proteinbert_random,1,0,0,0,1,0
5878,395,703,400,750,703,750,0.483766496181488,1.0,proteinbert_random,0,0,0,1,0,1
5879,356,73,400,100,356,400,0.6210064888000488,0.0,proteinbert_random,0,1,0,0,0,1
5880,727,174,750,200,727,750,0.6627002954483032,1.0,proteinbert_random,1,0,0,0,1,0
5881,499,2109,500,2150,2109,2150,0.5268186926841736,0.0,proteinbert_random,0,1,0,0,0,1
5882,349,390,350,400,390,400,0.3922220468521118,1.0,proteinbert_random,0,0,0,1,0,1
5883,502,2177,550,2200,2177,2200,0.7200464010238647,1.0,proteinbert_random,1,0,0,0,1,0
5884,2925,1265,2950,1300,2925,2950,0.0240511801093816,0.0,proteinbert_random,0,0,1,0,1,0
5885,95,142,100,150,142,150,0.9425939321517944,1.0,proteinbert_random,1,0,0,0,1,0
5886,1937,1938,1950,1950,1938,1950,0.5982626676559448,1.0,proteinbert_random,1,0,0,0,1,0
5887,721,345,750,350,721,750,0.6253443956375122,0.0,proteinbert_random,0,1,0,0,0,1
5888,268,852,300,900,852,900,0.2407502979040146,1.0,proteinbert_random,0,0,0,1,0,1
5889,777,394,800,400,777,800,0.6969128847122192,0.0,proteinbert_random,0,1,0,0,0,1
5890,396,96,400,100,396,400,0.6156083345413208,1.0,proteinbert_random,1,0,0,0,1,0
5891,349,375,350,400,375,400,0.1190080344676971,0.0,proteinbert_random,0,0,1,0,1,0
5892,1426,1461,1450,1500,1461,1500,0.584834635257721,1.0,proteinbert_random,1,0,0,0,1,0
5893,102,600,150,600,600,600,0.241163969039917,1.0,proteinbert_random,0,0,0,1,0,1
5894,249,300,250,300,300,300,0.4891174137592315,0.0,proteinbert_random,0,0,1,0,1,0
5895,158,233,200,250,233,250,0.5555828213691711,1.0,proteinbert_random,1,0,0,0,1,0
5896,396,313,400,350,396,400,0.0423413924872875,0.0,proteinbert_random,0,0,1,0,1,0
5897,139,322,150,350,322,350,0.7867429256439209,1.0,proteinbert_random,1,0,0,0,1,0
5898,755,424,800,450,755,800,0.4450275897979736,1.0,proteinbert_random,0,0,0,1,0,1
5899,719,810,750,850,810,850,0.0419155545532703,0.0,proteinbert_random,0,0,1,0,1,0
5900,406,266,450,300,406,450,0.0659818574786186,0.0,proteinbert_random,0,0,1,0,1,0
5901,266,1052,300,1100,1052,1100,0.3171847462654114,0.0,proteinbert_random,0,0,1,0,1,0
5902,1098,439,1100,450,1098,1100,0.787702202796936,1.0,proteinbert_random,1,0,0,0,1,0
5903,2210,640,2250,650,2210,2250,0.1989709436893463,0.0,proteinbert_random,0,0,1,0,1,0
5904,659,123,700,150,659,700,0.1761133819818496,0.0,proteinbert_random,0,0,1,0,1,0
5905,143,634,150,650,634,650,0.2290315926074981,0.0,proteinbert_random,0,0,1,0,1,0
5906,890,406,900,450,890,900,0.4192398190498352,0.0,proteinbert_random,0,0,1,0,1,0
5907,800,282,800,300,800,800,0.7701695561408997,1.0,proteinbert_random,1,0,0,0,1,0
5908,499,683,500,700,683,700,0.7714482545852661,1.0,proteinbert_random,1,0,0,0,1,0
5909,216,427,250,450,427,450,0.6222888231277466,1.0,proteinbert_random,1,0,0,0,1,0
5910,207,630,250,650,630,650,0.3826201856136322,0.0,proteinbert_random,0,0,1,0,1,0
5911,1031,895,1050,900,1031,1050,0.67252117395401,1.0,proteinbert_random,1,0,0,0,1,0
5912,290,739,300,750,739,750,0.0460559651255607,0.0,proteinbert_random,0,0,1,0,1,0
5913,239,1298,250,1300,1298,1300,0.1011126115918159,1.0,proteinbert_random,0,0,0,1,0,1
5914,860,1140,900,1150,1140,1150,0.740267813205719,1.0,proteinbert_random,1,0,0,0,1,0
5915,238,766,250,800,766,800,0.8036984205245972,0.0,proteinbert_random,0,1,0,0,0,1
5916,780,349,800,350,780,800,0.0643545091152191,1.0,proteinbert_random,0,0,0,1,0,1
5917,731,860,750,900,860,900,0.5906184315681458,1.0,proteinbert_random,1,0,0,0,1,0
5918,463,1060,500,1100,1060,1100,0.221079483628273,0.0,proteinbert_random,0,0,1,0,1,0
5919,780,421,800,450,780,800,0.1946424394845962,0.0,proteinbert_random,0,0,1,0,1,0
5920,442,606,450,650,606,650,0.218590497970581,0.0,proteinbert_random,0,0,1,0,1,0
5921,501,725,550,750,725,750,0.3706065416336059,0.0,proteinbert_random,0,0,1,0,1,0
5922,1094,322,1100,350,1094,1100,0.5793153047561646,1.0,proteinbert_random,1,0,0,0,1,0
5923,326,941,350,950,941,950,0.2556767463684082,0.0,proteinbert_random,0,0,1,0,1,0
5924,282,504,300,550,504,550,0.1891022622585296,0.0,proteinbert_random,0,0,1,0,1,0
5925,524,529,550,550,529,550,0.4492384493350982,0.0,proteinbert_random,0,0,1,0,1,0
5926,102,566,150,600,566,600,0.7517327666282654,1.0,proteinbert_random,1,0,0,0,1,0
5927,435,252,450,300,435,450,0.7857465147972107,1.0,proteinbert_random,1,0,0,0,1,0
5928,96,155,100,200,155,200,0.9370770454406738,1.0,proteinbert_random,1,0,0,0,1,0
5929,557,103,600,150,557,600,0.7747592329978943,1.0,proteinbert_random,1,0,0,0,1,0
5930,95,322,100,350,322,350,0.8311811685562134,1.0,proteinbert_random,1,0,0,0,1,0
5931,199,522,200,550,522,550,0.8196690678596497,1.0,proteinbert_random,1,0,0,0,1,0
5932,665,350,700,350,665,700,0.628419041633606,0.0,proteinbert_random,0,1,0,0,0,1
5933,423,711,450,750,711,750,0.1749793738126754,0.0,proteinbert_random,0,0,1,0,1,0
5934,1382,374,1400,400,1382,1400,0.6695845127105713,1.0,proteinbert_random,1,0,0,0,1,0
5935,344,513,350,550,513,550,0.3139780461788177,0.0,proteinbert_random,0,0,1,0,1,0
5936,454,483,500,500,483,500,0.4992638826370239,0.0,proteinbert_random,0,0,1,0,1,0
5937,372,397,400,400,397,400,0.3581575155258178,1.0,proteinbert_random,0,0,0,1,0,1
5938,513,2567,550,2600,2567,2600,0.1394301354885101,0.0,proteinbert_random,0,0,1,0,1,0
5939,672,1848,700,1850,1848,1850,0.5884459018707275,0.0,proteinbert_random,0,1,0,0,0,1
5940,668,999,700,1000,999,1000,0.9018546342849731,0.0,proteinbert_random,0,1,0,0,0,1
5941,517,599,550,600,599,600,0.5265825986862183,0.0,proteinbert_random,0,1,0,0,0,1
5942,165,643,200,650,643,650,0.3845662474632263,1.0,proteinbert_random,0,0,0,1,0,1
5943,597,942,600,950,942,950,0.7967711091041565,1.0,proteinbert_random,1,0,0,0,1,0
5944,664,332,700,350,664,700,0.0192044358700513,0.0,proteinbert_random,0,0,1,0,1,0
5945,219,411,250,450,411,450,0.4289047420024872,0.0,proteinbert_random,0,0,1,0,1,0
5946,632,277,650,300,632,650,0.5780497193336487,0.0,proteinbert_random,0,1,0,0,0,1
5947,408,477,450,500,477,500,0.2392727583646774,1.0,proteinbert_random,0,0,0,1,0,1
5948,732,475,750,500,732,750,0.5239699482917786,0.0,proteinbert_random,0,1,0,0,0,1
5949,142,1310,150,1350,1310,1350,0.031230553984642,0.0,proteinbert_random,0,0,1,0,1,0
5950,154,747,200,750,747,750,0.1804724037647247,0.0,proteinbert_random,0,0,1,0,1,0
5951,103,895,150,900,895,900,0.8698998689651489,1.0,proteinbert_random,1,0,0,0,1,0
5952,501,464,550,500,501,550,0.4533259868621826,1.0,proteinbert_random,0,0,0,1,0,1
5953,516,148,550,150,516,550,0.2868850827217102,0.0,proteinbert_random,0,0,1,0,1,0
5954,942,1651,950,1700,1651,1700,0.0266833566129207,0.0,proteinbert_random,0,0,1,0,1,0
5955,540,529,550,550,540,550,0.7423639893531799,0.0,proteinbert_random,0,1,0,0,0,1
5956,635,1060,650,1100,1060,1100,0.1211825907230377,0.0,proteinbert_random,0,0,1,0,1,0
5957,3000,128,3000,150,3000,3000,0.0156055632978677,0.0,proteinbert_random,0,0,1,0,1,0
5958,445,564,450,600,564,600,0.7534705996513367,1.0,proteinbert_random,1,0,0,0,1,0
5959,218,220,250,250,220,250,0.4003809988498688,1.0,proteinbert_random,0,0,0,1,0,1
5960,426,478,450,500,478,500,0.2520768940448761,1.0,proteinbert_random,0,0,0,1,0,1
5961,871,597,900,600,871,900,0.4433329701423645,0.0,proteinbert_random,0,0,1,0,1,0
5962,1436,1391,1450,1400,1436,1450,0.7244967818260193,1.0,proteinbert_random,1,0,0,0,1,0
5963,410,444,450,450,444,450,0.1609920710325241,1.0,proteinbert_random,0,0,0,1,0,1
5964,201,403,250,450,403,450,0.480350911617279,1.0,proteinbert_random,0,0,0,1,0,1
5965,673,300,700,300,673,700,0.3731569349765777,1.0,proteinbert_random,0,0,0,1,0,1
5966,444,254,450,300,444,450,0.6190518140792847,1.0,proteinbert_random,1,0,0,0,1,0
5967,986,331,1000,350,986,1000,0.1550767719745636,0.0,proteinbert_random,0,0,1,0,1,0
5968,77,805,100,850,805,850,0.0263320971280336,0.0,proteinbert_random,0,0,1,0,1,0
5969,201,1009,250,1050,1009,1050,0.4785883128643036,1.0,proteinbert_random,0,0,0,1,0,1
5970,241,313,250,350,313,350,0.84317547082901,0.0,proteinbert_random,0,1,0,0,0,1
5971,439,464,450,500,464,500,0.6453785300254822,1.0,proteinbert_random,1,0,0,0,1,0
5972,759,597,800,600,759,800,0.7750346660614014,1.0,proteinbert_random,1,0,0,0,1,0
5973,977,890,1000,900,977,1000,0.451240986585617,1.0,proteinbert_random,0,0,0,1,0,1
5974,840,586,850,600,840,850,0.6620725989341736,1.0,proteinbert_random,1,0,0,0,1,0
5975,349,461,350,500,461,500,0.100771963596344,0.0,proteinbert_random,0,0,1,0,1,0
5976,247,1230,250,1250,1230,1250,0.6197934150695801,0.0,proteinbert_random,0,1,0,0,0,1
5977,424,442,450,450,442,450,0.1880588382482528,0.0,proteinbert_random,0,0,1,0,1,0
5978,216,597,250,600,597,600,0.8116114139556885,1.0,proteinbert_random,1,0,0,0,1,0
5979,1085,213,1100,250,1085,1100,0.591677188873291,0.0,proteinbert_random,0,1,0,0,0,1
5980,317,747,350,750,747,750,0.3785471022129059,0.0,proteinbert_random,0,0,1,0,1,0
5981,419,393,450,400,419,450,0.6800835728645325,1.0,proteinbert_random,1,0,0,0,1,0
5982,655,2136,700,2150,2136,2150,0.0309671964496374,0.0,proteinbert_random,0,0,1,0,1,0
5983,423,154,450,200,423,450,0.7942758798599243,1.0,proteinbert_random,1,0,0,0,1,0
5984,208,115,250,150,208,250,0.7021744847297668,0.0,proteinbert_random,0,1,0,0,0,1
5985,942,205,950,250,942,950,0.0612906441092491,0.0,proteinbert_random,0,0,1,0,1,0
5986,371,237,400,250,371,400,0.8182678818702698,1.0,proteinbert_random,1,0,0,0,1,0
5987,164,260,200,300,260,300,0.0925096273422241,0.0,proteinbert_random,0,0,1,0,1,0
5988,664,762,700,800,762,800,0.3953679203987121,0.0,proteinbert_random,0,0,1,0,1,0
5989,664,514,700,550,664,700,0.5283388495445251,0.0,proteinbert_random,0,1,0,0,0,1
5990,124,478,150,500,478,500,0.3237265050411224,0.0,proteinbert_random,0,0,1,0,1,0
5991,466,184,500,200,466,500,0.1076348721981048,0.0,proteinbert_random,0,0,1,0,1,0
5992,450,260,450,300,450,450,0.0895184203982353,0.0,proteinbert_random,0,0,1,0,1,0
5993,291,478,300,500,478,500,0.3304426670074463,0.0,proteinbert_random,0,0,1,0,1,0
5994,249,334,250,350,334,350,0.6164750456809998,0.0,proteinbert_random,0,1,0,0,0,1
5995,394,1313,400,1350,1313,1350,0.4099600315093994,0.0,proteinbert_random,0,0,1,0,1,0
5996,102,908,150,950,908,950,0.1810580939054489,0.0,proteinbert_random,0,0,1,0,1,0
5997,488,881,500,900,881,900,0.4239259362220764,0.0,proteinbert_random,0,0,1,0,1,0
5998,557,322,600,350,557,600,0.8387157917022705,1.0,proteinbert_random,1,0,0,0,1,0
5999,124,389,150,400,389,400,0.1036612689495086,1.0,proteinbert_random,0,0,0,1,0,1
6000,170,485,200,500,485,500,0.5664839744567871,1.0,proteinbert_random,1,0,0,0,1,0
6001,746,674,750,700,746,750,0.3785116374492645,1.0,proteinbert_random,0,0,0,1,0,1
6002,218,115,250,150,218,250,0.192864328622818,0.0,proteinbert_random,0,0,1,0,1,0
6003,972,110,1000,150,972,1000,0.7843775153160095,1.0,proteinbert_random,1,0,0,0,1,0
6004,550,1298,550,1300,1298,1300,0.6900758147239685,1.0,proteinbert_random,1,0,0,0,1,0
6005,508,351,550,400,508,550,0.5579132437705994,1.0,proteinbert_random,1,0,0,0,1,0
6006,199,437,200,450,437,450,0.7175748348236084,0.0,proteinbert_random,0,1,0,0,0,1
6007,177,139,200,150,177,200,0.90223890542984,1.0,proteinbert_random,1,0,0,0,1,0
6008,3000,93,3000,100,3000,3000,0.0689350366592407,0.0,proteinbert_random,0,0,1,0,1,0
6009,208,281,250,300,281,300,0.0558490678668022,1.0,proteinbert_random,0,0,0,1,0,1
6010,527,1043,550,1050,1043,1050,0.7269188165664673,1.0,proteinbert_random,1,0,0,0,1,0
6011,793,577,800,600,793,800,0.6117435693740845,0.0,proteinbert_random,0,1,0,0,0,1
6012,1669,110,1700,150,1669,1700,0.0394050888717174,0.0,proteinbert_random,0,0,1,0,1,0
6013,672,725,700,750,725,750,0.675897479057312,0.0,proteinbert_random,0,1,0,0,0,1
6014,255,114,300,150,255,300,0.9135503172874452,0.0,proteinbert_random,0,1,0,0,0,1
6015,348,330,350,350,348,350,0.017409011721611,0.0,proteinbert_random,0,0,1,0,1,0
6016,440,241,450,250,440,450,0.5735964775085449,0.0,proteinbert_random,0,1,0,0,0,1
6017,216,442,250,450,442,450,0.4562069773674011,1.0,proteinbert_random,0,0,0,1,0,1
6018,96,800,100,800,800,800,0.6552774310112,1.0,proteinbert_random,1,0,0,0,1,0
6019,85,824,100,850,824,850,0.5552996397018433,1.0,proteinbert_random,1,0,0,0,1,0
6020,58,977,100,1000,977,1000,0.3858749866485595,0.0,proteinbert_random,0,0,1,0,1,0
